Transaction_ID,SA_ID_Number,First_Name,Last_Name,Gender,DOB,Employment_Status,Annual_Income_ZAR,Monthly_Expenses_ZAR,Credit_Score,Loan_Amount_ZAR,Loan_Term_Months,Existing_Debt_ZAR,Province,Risk_Rating
58357f48,0408144478087,Nomvula,Mofokeng,Female,2004-08-14,Student,403843.73,14829.64,526,345478,60,74244.64,Free State,Medium
c851279c,0209213287088,Anika,Ndlovu,Female,2002-09-21,Contractor,242410.96,7099.66,615,120554,36,45732.84,KwaZulu-Natal,Medium
8a7762b0,9210091389087,Puleng,Dlamini,Female,1992-10-09,Employed,191816.72,4630.38,666,286573,24,81689.91,Limpopo,Medium
d87e725a,9201132639087,Naledi,Zwane,Female,1992-01-13,Student,317760.34,9336.04,846,490966,36,66981.34,Northern Cape,Low
73319f0c,8401170793088,Amogelang,Mabaso,Female,1984-01-17,Student,590697.54,10577.6,539,296855,12,117685.52,KwaZulu-Natal,Medium
6be2e351,8904284873088,Anika,Ndlovu,Female,1989-04-28,Unemployed,441671.18,15296.83,804,14874,12,74463.62,Eastern Cape,Low
55101a98,6301016565088,Bongani,Ndlovu,Male,1963-01-01,Contractor,672507.66,19413.07,787,452103,24,29838.92,Western Cape,Low
e954b85d,6712054734080,Mieke,Sebele,Female,1967-12-05,Unemployed,772657.59,20175.74,707,223096,60,137228.96,North West,Medium
8604c338,9501038547085,Andile,Sebele,Male,1995-01-03,Student,799977.13,35850.35,596,309682,36,137763.05,Gauteng,Medium
fa992360,6605017217082,Sipho,Ndlovu,Male,1966-05-01,Student,162350.62,3798.77,629,63653,24,139650.43,Mpumalanga,Medium
6b45e790,7203079855081,Thabo,Tau,Male,1972-03-07,Employed,290432.3,16303.45,475,471318,60,35963.06,Gauteng,High
baf46a22,9011229667082,Johannes,Moyo,Male,1990-11-22,Self-Employed,237041.99,7530.61,505,82551,12,121151.13,KwaZulu-Natal,Medium
b4bc27f9,7305232316080,Anika,Mofokeng,Female,1973-05-23,Student,172683.47,7852.73,436,74465,12,117291.84,Limpopo,High
35ed6724,0004028058085,Kabelo,Khoza,Male,2000-04-02,Employed,241390.23,12831.42,379,54404,60,92855.96,Eastern Cape,High
8e1a6c1b,8905109872080,Sipho,Erasmus,Male,1989-05-10,Student,483332.91,24935.78,353,373904,48,89955.07,Eastern Cape,High
9e579d58,7911099937088,Kabelo,Viljoen,Male,1979-11-09,Employed,650303.89,17484.0,371,490893,24,46501.55,Limpopo,High
7cf34a78,6901031913087,Amogelang,Mofokeng,Female,1969-01-03,Employed,320851.33,17450.31,410,150906,60,74837.39,Free State,High
2f2df6eb,8012185566089,Tiaan,Viljoen,Male,1980-12-18,Student,485288.88,24244.63,519,243327,36,129613.12,North West,Medium
f0973151,9411205878089,Jabulani,Mofokeng,Male,1994-11-20,Student,437725.33,11034.25,708,269505,48,1634.41,Gauteng,Medium
3ff8df8a,0109154880086,Liezel,Sebele,Female,2001-09-15,Employed,602638.23,34419.73,687,32650,12,6527.66,Mpumalanga,Medium
8d5b0e81,9108030151080,Amogelang,Louw,Female,1991-08-03,Self-Employed,292098.43,15392.32,776,306016,60,128903.55,Eastern Cape,Low
df391cdb,0201105070089,Tiaan,Khoza,Male,2002-01-10,Contractor,268775.93,8974.83,618,337040,60,25025.75,Western Cape,Medium
7290376b,6107218840082,Kabelo,Gumede,Male,1961-07-21,Employed,317785.67,6866.02,442,471292,60,60945.66,KwaZulu-Natal,High
15763def,6705281197085,Buhle,de Klerk,Female,1967-05-28,Contractor,219723.42,10104.39,571,237784,48,57262.58,Limpopo,Medium
0c2eab17,0205131466080,Buhle,Erasmus,Female,2002-05-13,Student,339004.24,17488.44,809,206204,24,14843.49,Eastern Cape,Low
0c0d3424,9906181162080,Anika,Viljoen,Female,1999-06-18,Contractor,324544.28,12927.47,304,375200,24,1121.42,Western Cape,High
5e5f09df,8602143011080,Zinhle,Modise,Female,1986-02-14,Student,230539.82,8080.64,762,54611,24,46057.46,Mpumalanga,Low
3c23549c,8008177499088,Lubabalo,Mokoena,Male,1980-08-17,Unemployed,799251.89,17200.28,790,202494,60,122294.27,Western Cape,Low
f662ec38,9809243476081,Mieke,Mabaso,Female,1998-09-24,Self-Employed,381887.92,18524.79,718,388074,48,63605.26,North West,Medium
03376211,8604049481085,Dawid,Louw,Male,1986-04-04,Contractor,551287.42,12320.77,644,476415,36,66923.78,Limpopo,Medium
0d703f87,7802177728089,Thabo,Mokoena,Male,1978-02-17,Self-Employed,399229.48,11159.7,706,380701,48,68440.2,KwaZulu-Natal,Medium
28de47bd,0409191237088,Zanele,Zwane,Female,2004-09-19,Student,434550.27,16429.87,841,259166,60,57331.5,Gauteng,Low
a206b670,7407047101086,Siyabonga,Moyo,Male,1974-07-04,Contractor,507061.35,11496.56,727,221747,60,34797.25,Mpumalanga,Low
b08289b6,0006251399084,Zinhle,Louw,Female,2000-06-25,Employed,262998.09,13780.51,334,248185,24,106286.42,Gauteng,High
f9ad3d7b,8109093825081,Buhle,Dlamini,Female,1981-09-09,Unemployed,237680.23,9979.24,718,258431,12,49947.25,Western Cape,Medium
7a5cbbe8,6011168507081,Bongani,Moyo,Male,1960-11-16,Unemployed,298089.35,5291.46,548,152556,48,71165.48,Limpopo,Medium
71037ef9,6809071387083,Naledi,Mabaso,Female,1968-09-07,Student,337128.78,18194.8,365,195005,60,125359.43,Free State,High
60f61a69,9312233759087,Liezel,van Wyk,Female,1993-12-23,Employed,519062.21,13141.18,809,219443,36,116748.47,Free State,Low
81babd46,9304197233082,Lubabalo,Moyo,Male,1993-04-19,Employed,458061.36,14278.59,821,50473,60,25990.71,Limpopo,Low
d088447f,7201045918088,Johannes,Mofokeng,Male,1972-01-04,Student,479200.44,19751.93,363,183012,24,146370.77,Eastern Cape,High
d81a528b,8003105266083,Kabelo,Ndlovu,Male,1980-03-10,Student,723909.68,36787.77,520,388983,12,96279.76,KwaZulu-Natal,Medium
9cc31678,7612232763080,Nomvula,Zwane,Female,1976-12-23,Student,358032.91,19813.57,407,433538,48,87163.64,KwaZulu-Natal,High
31d189da,9906013532088,Busisiwe,Erasmus,Female,1999-06-01,Contractor,472650.15,17568.79,381,283732,24,141086.75,Mpumalanga,High
1b86623f,0205161561084,Nomvula,van Wyk,Female,2002-05-16,Unemployed,347496.57,10041.94,342,473363,60,13677.41,North West,High
67f5eb6e,8506130289081,Anika,Sebele,Female,1985-06-13,Unemployed,313329.65,11040.27,589,160284,36,97742.14,Northern Cape,Medium
01b87a51,6705162674086,Nomvula,Ndlovu,Female,1967-05-16,Self-Employed,462041.38,11521.47,564,100347,12,83267.9,KwaZulu-Natal,Medium
2aad682e,7203212701081,Zinhle,Venter,Female,1972-03-21,Employed,396909.04,16020.2,675,17276,60,47024.35,Western Cape,Medium
06803913,7306131747089,Amogelang,Venter,Female,1973-06-13,Contractor,214342.41,11303.78,687,368490,24,35399.22,KwaZulu-Natal,Medium
2f7ed693,9304203464082,Zanele,Gumede,Female,1993-04-20,Employed,841235.24,27520.41,608,336208,48,68670.69,Western Cape,Medium
d5d0db4b,6210223733084,Anika,Mokoena,Female,1962-10-22,Student,386466.93,19531.97,302,256693,36,78763.62,KwaZulu-Natal,High
8c5f0a8e,8902251891088,Mieke,Erasmus,Female,1989-02-25,Employed,278141.41,8335.87,814,239660,12,83660.74,Eastern Cape,Low
270c5128,0103158889086,Lubabalo,Mokoena,Male,2001-03-15,Employed,529030.55,15703.3,417,165755,36,19826.64,Northern Cape,High
2cf23b24,8309262425085,Liezel,Mabaso,Female,1983-09-26,Employed,388929.49,21858.74,651,318884,36,11666.13,Eastern Cape,Medium
8e2d8ff6,7403265901084,Pieter,Mabaso,Male,1974-03-26,Unemployed,317967.21,12899.88,442,150022,12,124608.23,Northern Cape,High
27f96809,0211278808080,Siyabonga,Sebele,Male,2002-11-27,Contractor,334529.42,8165.13,568,130601,60,20629.9,KwaZulu-Natal,Medium
03c73a17,6511076037081,Kabelo,Pretorius,Male,1965-11-07,Unemployed,581941.18,19048.49,462,149271,48,45897.7,North West,High
e3ffb406,6304219424083,Zolani,Venter,Male,1963-04-21,Unemployed,178486.65,3817.98,567,197658,60,28536.52,Limpopo,Medium
5c84b792,9910206292085,Sipho,Lekota,Male,1999-10-20,Self-Employed,398320.15,22724.35,398,129969,48,132943.26,Mpumalanga,High
84b8ca4c,8108265451084,Pieter,Dlamini,Male,1981-08-26,Self-Employed,504101.48,21055.05,546,255295,48,15881.29,Mpumalanga,Medium
c071b2fc,6901030768088,Puleng,Botha,Female,1969-01-03,Self-Employed,258537.82,13817.87,786,112190,60,125140.51,Eastern Cape,Low
ddae7f5f,6204132207085,Liezel,Louw,Female,1962-04-13,Self-Employed,185101.77,6053.78,823,468484,24,2379.3,Western Cape,Low
ad5db69c,7311152031081,Nomvula,Louw,Female,1973-11-15,Unemployed,230904.04,10313.62,443,280704,60,36363.28,Mpumalanga,High
15b4dbbb,8304136433084,Siyabonga,Gumede,Male,1983-04-13,Employed,127484.43,4385.78,548,473132,24,13614.03,Free State,Medium
f9a1f310,7906085752083,Bongani,Cele,Male,1979-06-08,Student,847611.66,16419.01,772,131821,48,26306.49,North West,Low
bd6b261a,8501059960089,Andile,Sebele,Male,1985-01-05,Student,208481.07,10242.75,713,286807,60,78947.59,Northern Cape,Medium
afced374,9702010607086,Zanele,Viljoen,Female,1997-02-01,Contractor,584187.83,26640.67,544,158412,24,43119.94,KwaZulu-Natal,Medium
8749bf74,9309085143082,Kabelo,Viljoen,Male,1993-09-08,Contractor,862982.68,18932.3,339,129627,36,140566.8,Northern Cape,High
f613c608,9805226658087,Thabo,Mabaso,Male,1998-05-22,Self-Employed,462368.13,25694.75,766,463493,24,2058.82,Limpopo,Low
9557ed62,7609210724087,Zanele,Erasmus,Female,1976-09-21,Self-Employed,751519.87,41241.34,788,476590,36,83498.37,Gauteng,Low
1b403475,6911238713081,Siyabonga,Pretorius,Male,1969-11-23,Unemployed,770265.25,37570.29,727,157040,36,112309.86,North West,Low
c9ca8fe9,7008052946082,Zinhle,Mabaso,Female,1970-08-05,Employed,197234.96,7338.34,411,14660,60,136170.0,Eastern Cape,High
ddf6480e,9505152386088,Liezel,Mabaso,Female,1995-05-15,Student,199217.69,7249.46,636,118132,48,96442.52,Western Cape,Medium
b4560907,6903089731089,Zolani,Ndlovu,Male,1969-03-08,Self-Employed,357734.84,19846.89,466,368015,12,58735.01,Mpumalanga,High
afcc38e1,8802055532088,Dawid,Mofokeng,Male,1988-02-05,Unemployed,552091.37,23603.74,310,253276,48,98935.78,Western Cape,High
10861c91,7710219670085,Pieter,Lekota,Male,1977-10-21,Self-Employed,267171.3,8434.02,679,197356,24,33856.39,Mpumalanga,Medium
6f18433a,8707216448084,Thabo,Moyo,Male,1987-07-21,Student,449687.47,11074.97,589,367227,12,12059.76,Western Cape,Medium
5c54cabb,9608287308081,Siyabonga,de Klerk,Male,1996-08-28,Unemployed,634948.85,14537.4,696,61905,24,99665.89,Mpumalanga,Medium
5c5b2964,9911187788083,Johannes,Sebele,Male,1999-11-18,Employed,385862.99,13172.69,827,280550,12,95547.51,Free State,Low
bfdf2c2f,9607214602088,Lerato,de Klerk,Female,1996-07-21,Contractor,560197.56,22312.44,797,197814,12,4109.75,Western Cape,Low
cd44a327,0012168330088,Tiaan,Modise,Male,2000-12-16,Self-Employed,516300.02,22570.97,597,258197,60,42326.46,Limpopo,Medium
ef4c50fc,0104172309081,Liezel,Venter,Female,2001-04-17,Student,262321.44,10848.79,309,437380,60,99997.65,Free State,High
a564478d,9106068981081,Dawid,Louw,Male,1991-06-06,Self-Employed,235051.16,12252.12,809,321452,60,49194.74,Mpumalanga,Low
e4977fd6,8706148963080,Siyabonga,de Klerk,Male,1987-06-14,Self-Employed,594749.64,13640.76,349,410597,24,37282.27,Limpopo,High
bbf99f05,8106149661081,Sipho,Mofokeng,Male,1981-06-14,Employed,626847.24,26838.43,453,477772,36,41220.77,Western Cape,High
ec349ac1,0210175300082,Siyabonga,Lekota,Male,2002-10-17,Contractor,386713.8,9305.46,512,471406,48,122658.75,Western Cape,Medium
5f782cd7,8006199441081,Sipho,Zwane,Male,1980-06-19,Self-Employed,834227.83,27044.0,656,75909,12,135398.41,Gauteng,Medium
52791cbe,7101012762084,Liezel,Ndlovu,Female,1971-01-01,Self-Employed,378931.42,18389.17,318,293674,36,74274.08,Western Cape,High
d2e9aaf5,9307249252082,Andile,Moyo,Male,1993-07-24,Self-Employed,756372.91,30497.71,580,453861,48,28393.3,Gauteng,Medium
3b7cfba0,6804282466088,Zinhle,Venter,Female,1968-04-28,Employed,633341.96,28520.04,668,131201,24,21483.24,Western Cape,Medium
8c1fa3c4,9406206823085,Kabelo,Lekota,Male,1994-06-20,Self-Employed,148428.57,5976.14,590,386981,36,8071.69,Western Cape,Medium
6f02dc38,6105194497085,Mieke,Khoza,Female,1961-05-19,Contractor,796238.44,40740.8,660,298160,24,37088.67,North West,Medium
1177ffca,8305075336088,Kabelo,Cele,Male,1983-05-07,Self-Employed,129672.29,6942.69,757,112061,24,67076.72,Western Cape,Low
334373bd,6203124282085,Mieke,Dlamini,Female,1962-03-12,Student,324769.98,14704.62,317,315455,12,90194.85,Limpopo,High
31b5e8a9,0501124930089,Mieke,Gumede,Female,2005-01-12,Employed,239676.91,13761.46,320,188599,36,65439.99,Gauteng,High
e8d5feb5,7202102631086,Keitumetse,Cele,Female,1972-02-10,Student,271300.12,10224.22,783,343556,60,146577.29,KwaZulu-Natal,Low
0b7f2f9b,9712058280086,Tiaan,Ndlovu,Male,1997-12-05,Contractor,402431.37,8943.73,678,258176,60,53429.54,Western Cape,Medium
79c55049,7304262145086,Mieke,Dlamini,Female,1973-04-26,Employed,349512.55,8004.9,435,302899,12,48971.6,North West,High
4b7f78b3,9402047706083,Andile,Viljoen,Male,1994-02-04,Contractor,329635.35,16965.45,842,346803,24,139069.68,Western Cape,Low
61740004,7112191619087,Mieke,Mofokeng,Female,1971-12-19,Self-Employed,288670.93,5175.27,367,68456,24,99506.58,Eastern Cape,High
7f2c0354,0006250258083,Anika,Tau,Female,2000-06-25,Student,302688.69,13070.05,667,101958,24,141670.49,Eastern Cape,Medium
6a181d2e,9611262326088,Amogelang,Dlamini,Female,1996-11-26,Unemployed,347061.22,18254.36,526,439700,60,121820.1,North West,Medium
a08fd811,0007141005087,Naledi,Louw,Female,2000-07-14,Unemployed,451013.72,22436.51,810,68765,60,14848.37,KwaZulu-Natal,Low
8ddb2d5b,9709196520088,Thabo,Erasmus,Male,1997-09-19,Employed,243995.09,11449.82,461,342288,12,124495.57,Western Cape,High
d2ab07b3,6105205067085,Siyabonga,Gumede,Male,1961-05-20,Self-Employed,266441.98,6788.24,574,432481,36,66301.15,Gauteng,Medium
984da297,7605052043080,Liezel,de Klerk,Female,1976-05-05,Self-Employed,729714.55,24922.3,709,394623,60,41863.49,Limpopo,Medium
5bf813d1,0211151686081,Busisiwe,Moyo,Female,2002-11-15,Unemployed,174818.82,8703.21,353,245052,60,8281.25,Northern Cape,High
8dce4cb8,9609102575084,Buhle,Mokoena,Female,1996-09-10,Employed,291090.82,8606.38,318,485808,48,132800.5,Northern Cape,High
405b4998,6207202453080,Zanele,Gumede,Female,1962-07-20,Unemployed,137549.47,3960.63,639,230827,36,95147.29,Northern Cape,Medium
248ff689,6011071825081,Buhle,Khoza,Female,1960-11-07,Employed,794072.09,34328.44,633,254095,24,93464.64,Free State,Medium
87e3dcb3,6502083094087,Busisiwe,Pretorius,Female,1965-02-08,Contractor,311110.31,13631.8,574,448923,24,37544.03,Mpumalanga,Medium
dd1f3201,7906032848081,Amogelang,Lekota,Female,1979-06-03,Contractor,520069.36,27179.76,476,121654,12,96899.85,Free State,High
e5294e18,6810073794086,Zanele,de Klerk,Female,1968-10-07,Student,187542.13,3859.66,360,242474,48,61209.38,Western Cape,High
e91fd732,8907057767082,Andile,Moyo,Male,1989-07-05,Self-Employed,506854.96,24756.15,700,22197,36,55658.77,KwaZulu-Natal,Medium
285b1d88,7502146762084,Zolani,van Wyk,Male,1975-02-14,Contractor,463801.11,21303.58,518,47138,24,91530.14,Limpopo,Medium
9d71577d,0003014236086,Lerato,Botha,Female,2000-03-01,Contractor,271691.94,5450.1,465,363837,48,22192.82,Mpumalanga,High
db4ab751,0503261637087,Nomvula,Erasmus,Female,2005-03-26,Employed,613090.8,12513.75,393,217166,48,2600.17,Eastern Cape,High
57ac5559,7101053449089,Naledi,Lekota,Female,1971-01-05,Unemployed,261763.14,9445.9,772,321743,24,145251.51,Gauteng,Low
92f0388d,8109232438081,Naledi,Mabaso,Female,1981-09-23,Student,409743.91,16194.17,338,266207,12,11249.66,KwaZulu-Natal,High
819a21fa,8806019813080,Thabo,Khoza,Male,1988-06-01,Self-Employed,725748.69,13891.78,509,381741,24,65178.85,Northern Cape,Medium
bf379a4f,8004140589082,Liezel,Gumede,Female,1980-04-14,Unemployed,658544.41,33196.1,412,23273,48,26409.64,Northern Cape,High
c3b6813c,8703203408081,Busisiwe,Viljoen,Female,1987-03-20,Self-Employed,232462.56,6892.73,311,343217,48,115226.83,Gauteng,High
68e084c9,6509247653089,Bongani,Viljoen,Male,1965-09-24,Student,84237.21,4409.85,735,111931,36,42587.29,Limpopo,Low
fb9fdb74,6908035331080,Bongani,Dlamini,Male,1969-08-03,Student,608497.91,25710.8,733,338082,48,22290.71,Northern Cape,Low
19092cbb,0410131650080,Zinhle,Venter,Female,2004-10-13,Student,288045.83,9331.06,558,253333,12,42145.18,North West,Medium
533bff79,7006138279080,Johannes,Mabaso,Male,1970-06-13,Contractor,275595.27,9777.08,718,25134,48,137946.07,Free State,Medium
4375d1f4,9610206267085,Sipho,Botha,Male,1996-10-20,Self-Employed,442967.37,18121.18,826,244976,24,50000.09,Eastern Cape,Low
37636020,9804164877084,Zanele,Gumede,Female,1998-04-16,Contractor,709896.65,31694.98,657,272663,24,51805.28,Western Cape,Medium
b0e83c8c,7211060411080,Naledi,Mokoena,Female,1972-11-06,Unemployed,578371.43,22846.33,354,398239,24,127204.39,Eastern Cape,High
4845aea8,8606018318082,Andile,Tau,Male,1986-06-01,Contractor,620512.76,10378.28,354,102573,48,91129.95,Gauteng,High
5a669729,7304205182089,Andile,Mokoena,Male,1973-04-20,Contractor,173995.43,7437.23,344,49596,48,43847.21,Limpopo,High
571ab39c,6611210713089,Nomvula,Khoza,Female,1966-11-21,Student,262169.55,10506.06,590,487559,24,9595.5,KwaZulu-Natal,Medium
f2728f0b,6505277874087,Johannes,Ndlovu,Male,1965-05-27,Self-Employed,838751.33,47574.23,437,451889,36,104146.34,Free State,High
51462d25,8408232868082,Keitumetse,Pretorius,Female,1984-08-23,Contractor,95500.6,3084.26,503,107312,24,45726.35,Eastern Cape,Medium
2dd9c7f4,7911272600084,Keitumetse,Zwane,Female,1979-11-27,Employed,455612.42,17456.94,574,363590,12,58764.3,Limpopo,Medium
05ec85b0,7712051629086,Anika,Viljoen,Female,1977-12-05,Student,621114.68,20614.76,603,251791,36,127620.83,Gauteng,Medium
01fb6b14,6905152182086,Zanele,Zwane,Female,1969-05-15,Student,420430.65,12668.85,791,107061,48,71271.06,Northern Cape,Low
7217a360,7109197471083,Thabo,Khoza,Male,1971-09-19,Contractor,516719.88,17712.67,724,273492,24,72224.73,Gauteng,Low
6e287da9,8706109783089,Siyabonga,Khoza,Male,1987-06-10,Unemployed,528560.26,22154.12,355,476111,48,64028.02,Mpumalanga,High
8fdee90d,9307272120087,Zinhle,Tau,Female,1993-07-27,Self-Employed,527458.8,29758.54,725,431431,48,118447.12,Limpopo,Low
f7fa54e4,9007111946083,Nomvula,Modise,Female,1990-07-11,Self-Employed,797950.38,20147.65,611,309565,24,131942.31,KwaZulu-Natal,Medium
14194a21,7009173106081,Puleng,Tau,Female,1970-09-17,Unemployed,478314.65,10535.53,640,357097,24,107155.64,Northern Cape,Medium
95b6aeaa,7403075083080,Jabulani,Venter,Male,1974-03-07,Unemployed,429273.94,21012.24,728,462541,12,26429.68,North West,Low
4fdfc4e8,9804084357086,Busisiwe,Botha,Female,1998-04-08,Self-Employed,469488.32,16962.64,461,94888,12,58938.16,Northern Cape,High
16a01e05,7903012212084,Mieke,Modise,Female,1979-03-01,Student,492454.01,15287.15,482,17222,12,75135.24,North West,High
558bfb11,8907145351083,Lubabalo,Tau,Male,1989-07-14,Student,656581.99,31755.09,644,119873,12,49319.36,Eastern Cape,Medium
d226a3d1,8806203089081,Puleng,Louw,Female,1988-06-20,Contractor,403131.96,12658.49,432,259406,12,93196.99,Free State,High
967c90ee,6110103378084,Anika,Botha,Female,1961-10-10,Contractor,144513.88,5946.79,491,429682,36,115367.25,Eastern Cape,High
f040c16f,6308160598084,Busisiwe,Viljoen,Female,1963-08-16,Unemployed,669254.99,24772.88,772,379754,12,137603.21,Northern Cape,Low
43a77d30,6004082397083,Puleng,Zwane,Female,1960-04-08,Contractor,717235.66,24315.78,831,196094,36,100470.67,Limpopo,Low
3cfa09fe,9601083213081,Lerato,Viljoen,Female,1996-01-08,Employed,640284.83,14044.33,812,405329,48,15886.86,Free State,Low
51428f61,7804284324087,Keitumetse,Botha,Female,1978-04-28,Employed,161023.57,4839.78,769,355064,24,138672.64,Limpopo,Low
cd71c026,9303103990082,Zanele,Khoza,Female,1993-03-10,Student,301812.73,15997.47,366,144812,24,81792.87,Northern Cape,High
0324d8d5,7502226722088,Pieter,Sebele,Male,1975-02-22,Self-Employed,302867.04,9448.65,318,347616,12,105777.34,Mpumalanga,High
3cece122,6505267995087,Jabulani,Tau,Male,1965-05-26,Employed,520590.57,17552.31,455,236572,60,121737.87,Western Cape,High
c9ef0a2e,6805186502081,Bongani,Mokoena,Male,1968-05-18,Self-Employed,347296.59,6699.75,656,156230,24,91872.4,Eastern Cape,Medium
48970f8c,0201265015083,Zolani,Mokoena,Male,2002-01-26,Student,261642.34,7367.78,794,318751,12,95314.65,North West,Low
b55110ed,6910196168084,Bongani,Khoza,Male,1969-10-19,Student,119023.76,3295.84,595,25108,24,95940.2,North West,Medium
dc19abbd,6805160104083,Busisiwe,Pretorius,Female,1968-05-16,Employed,524587.36,9591.4,311,480136,24,45919.04,Northern Cape,High
4aa32140,7706185403082,Jabulani,Venter,Male,1977-06-18,Unemployed,256184.87,14786.47,808,17840,12,111513.81,North West,Low
9911b157,7308110386081,Anika,Botha,Female,1973-08-11,Self-Employed,352295.97,14372.83,793,20444,60,15517.98,Mpumalanga,Low
133f1ccb,7810065934084,Kabelo,Cele,Male,1978-10-06,Self-Employed,534286.57,27456.89,474,58685,48,60727.13,Gauteng,High
748adc86,7901231147088,Puleng,Pretorius,Female,1979-01-23,Unemployed,262165.32,13167.45,364,184876,24,114056.95,Limpopo,High
348a4aeb,8002272481085,Anika,Ndlovu,Female,1980-02-27,Contractor,605073.43,21428.56,650,101633,12,49107.68,Mpumalanga,Medium
acba7e79,7502140785082,Puleng,Botha,Female,1975-02-14,Self-Employed,185462.11,6722.66,671,484532,36,108595.83,Gauteng,Medium
b260ff2c,9605227520089,Lubabalo,Khoza,Male,1996-05-22,Self-Employed,364688.37,8606.12,847,379704,48,97012.57,Limpopo,Low
4777ae18,8609270275084,Puleng,Khoza,Female,1986-09-27,Employed,248065.18,12553.66,338,378562,48,21416.6,Limpopo,High
cf761559,8305218604081,Thabo,Mabaso,Male,1983-05-21,Contractor,264385.09,10514.26,351,491590,36,80527.23,Northern Cape,High
096fcb83,6005113828089,Puleng,Mofokeng,Female,1960-05-11,Unemployed,526692.16,20748.15,572,448379,24,35648.13,Mpumalanga,Medium
17d94d6e,6611037797080,Lubabalo,Lekota,Male,1966-11-03,Self-Employed,262905.51,14524.19,593,283304,48,91292.0,North West,Medium
efbf1a37,7206286965086,Andile,Modise,Male,1972-06-28,Self-Employed,659305.61,17650.92,739,236577,36,17403.93,Limpopo,Low
5702775f,7409081744087,Naledi,Gumede,Female,1974-09-08,Self-Employed,343243.45,10520.96,657,362108,36,26441.4,Northern Cape,Medium
d49ceb00,6104078322083,Kabelo,Modise,Male,1961-04-07,Employed,211134.18,9054.98,595,107039,24,83472.66,KwaZulu-Natal,Medium
8a59ce07,9810144590080,Buhle,Zwane,Female,1998-10-14,Self-Employed,390460.1,22609.53,716,102134,60,73269.51,Northern Cape,Medium
3ca32465,6310144780081,Naledi,Tau,Female,1963-10-14,Student,629094.88,20594.87,349,477252,48,112056.84,Gauteng,High
ffb922cb,9708251716086,Keitumetse,Modise,Female,1997-08-25,Contractor,630109.99,24890.24,780,285481,24,141434.29,Northern Cape,Low
b0a96502,8505103214081,Lerato,Ndlovu,Female,1985-05-10,Student,220699.36,7730.8,385,245230,48,129407.55,Gauteng,High
2392a68f,9002090378081,Keitumetse,Moyo,Female,1990-02-09,Self-Employed,319538.19,14073.25,813,477262,60,77390.95,Eastern Cape,Low
7f65abe4,0203102500088,Liezel,Tau,Female,2002-03-10,Self-Employed,129036.7,4455.6,558,232326,48,70253.77,Mpumalanga,Medium
fadfbd59,6406232023087,Mieke,Mofokeng,Female,1964-06-23,Student,266243.65,7056.43,751,171279,36,6228.13,Western Cape,Low
d7c55af5,0202145490088,Tiaan,Modise,Male,2002-02-14,Self-Employed,431090.3,20355.11,663,404764,60,66697.74,KwaZulu-Natal,Medium
78d11ead,9806048322089,Kabelo,Mabaso,Male,1998-06-04,Employed,484006.95,24808.18,811,298887,48,22052.23,Gauteng,Low
e8a5c87f,8912052076085,Anika,de Klerk,Female,1989-12-05,Student,651687.73,31231.33,497,324763,36,77643.18,Gauteng,High
d94c43b7,9406160315089,Busisiwe,Modise,Female,1994-06-16,Employed,233319.7,12090.09,807,430114,48,145568.25,Eastern Cape,Low
c59bf90e,6709041249085,Puleng,Mokoena,Female,1967-09-04,Student,266512.88,12051.59,774,343599,12,84479.02,Gauteng,Low
708b4351,6212181169089,Lerato,Mokoena,Female,1962-12-18,Unemployed,534288.02,23432.46,819,209235,48,137071.82,Limpopo,Low
4a8ff9a8,7702264104088,Busisiwe,Lekota,Female,1977-02-26,Self-Employed,168485.89,3835.2,742,423231,60,2190.58,Northern Cape,Low
dc42dbe8,6709170614080,Puleng,Sebele,Female,1967-09-17,Student,431654.43,23751.58,743,477928,36,114881.44,Free State,Low
e6428f98,8611245640088,Kabelo,Cele,Male,1986-11-24,Self-Employed,267489.0,10427.49,324,123732,36,17234.53,Mpumalanga,High
a037276a,0302228069087,Pieter,Louw,Male,2003-02-22,Unemployed,149586.77,8580.7,559,330358,48,69837.46,Northern Cape,Medium
c5051d74,7802259464080,Andile,Viljoen,Male,1978-02-25,Employed,227961.44,5092.24,717,384209,12,47157.67,Western Cape,Medium
023573e9,0205098947089,Zolani,Lekota,Male,2002-05-09,Employed,537878.64,20214.91,808,125526,36,136857.35,Eastern Cape,Low
cf678df4,7210138745087,Siyabonga,Modise,Male,1972-10-13,Self-Employed,399771.51,16569.97,433,299111,12,136780.55,Eastern Cape,High
670dba0d,8206192362080,Naledi,Modise,Female,1982-06-19,Unemployed,155006.79,8894.08,306,92709,36,29277.79,North West,High
047dc923,0011183538083,Keitumetse,Khoza,Female,2000-11-18,Student,206350.18,11830.26,710,283386,60,96470.84,Free State,Medium
14268d15,9710219831083,Tiaan,Moyo,Male,1997-10-21,Unemployed,167782.32,9060.54,716,466629,36,35755.28,Limpopo,Medium
04ad6a30,8705189916080,Kabelo,de Klerk,Male,1987-05-18,Self-Employed,178544.76,10103.34,434,145096,24,74024.41,Northern Cape,High
ee107758,8801183544080,Zanele,Mabaso,Female,1988-01-18,Employed,236035.29,11329.91,519,272995,60,87948.27,Eastern Cape,Medium
ec681993,9305279376088,Zolani,Tau,Male,1993-05-27,Student,336331.97,15282.34,725,350794,12,106565.76,Western Cape,Low
