5495,790609*******087,Buhle,Zwane,1979-06-09
5496,790611*******081,Keitumetse,Erasmus,1979-06-11
5497,790611*******081,Pieter,van Wyk,1979-06-11
5498,790611*******087,Anika,Mokoena,1979-06-11
5499,790613*******082,Zolani,Moyo,1979-06-13
5500,790613*******083,Andile,Louw,1979-06-13
5501,790614*******080,Zanele,Cele,1979-06-14
5502,790614*******087,Liezel,Tau,1979-06-14
5503,790615*******084,Johannes,Zwane,1979-06-15
5504,790621*******088,Johannes,Tau,1979-06-21
5505,790622*******080,Puleng,Cele,1979-06-22
5506,790622*******085,Amogelang,Moyo,1979-06-22
5507,790623*******080,Jabulani,Viljoen,1979-06-23
5508,790624*******087,Dawid,Mabaso,1979-06-24
5509,790626*******087,Busisiwe,Lekota,1979-06-26
5510,790627*******083,Pieter,Moyo,1979-06-27
5511,790701*******089,Zanele,Gumede,1979-07-01
5512,790702*******087,Mieke,Tau,1979-07-02
5513,790704*******082,Puleng,Louw,1979-07-04
5514,790704*******082,Puleng,Sebele,1979-07-04
5515,790705*******081,Jabulani,Mokoena,1979-07-05
5516,790706*******081,Nomvula,Mabaso,1979-07-06
5517,790706*******086,Andile,Tau,1979-07-06
5518,790709*******087,Kabelo,Zwane,1979-07-09
5519,790709*******087,Naledi,Venter,1979-07-09
5520,790711*******086,Sipho,Lekota,1979-07-11
5521,790712*******083,Kabelo,Ndlovu,1979-07-12
5522,790714*******080,Dawid,Mofokeng,1979-07-14
5523,790720*******089,Andile,Erasmus,1979-07-20
5524,790722*******080,Dawid,Mokoena,1979-07-22
5525,790723*******082,Bongani,Louw,1979-07-23
5526,790725*******082,Pieter,Mokoena,1979-07-25
5527,790728*******083,Amogelang,Dlamini,1979-07-28
5528,790801*******086,Lubabalo,Tau,1979-08-01
5529,790805*******082,Mieke,Zwane,1979-08-05
5530,790807*******087,Pieter,de Klerk,1979-08-07
5531,790808*******081,Bongani,Mofokeng,1979-08-08
5532,790808*******084,Zinhle,Mabaso,1979-08-08
5533,790808*******088,Lerato,Dlamini,1979-08-08
5534,790810*******086,Pieter,Mofokeng,1979-08-10
5535,790811*******082,Zolani,Tau,1979-08-11
5536,790811*******087,Liezel,Khoza,1979-08-11
5537,790817*******089,Amogelang,Gumede,1979-08-17
5538,790818*******082,Nomvula,Gumede,1979-08-18
5539,790818*******084,Zanele,Pretorius,1979-08-18
5540,790819*******088,Thabo,Mabaso,1979-08-19
5541,790820*******087,Lubabalo,Botha,1979-08-20
5542,790820*******089,Zinhle,van Wyk,1979-08-20
5543,790821*******081,Sipho,Mokoena,1979-08-21
5544,790821*******083,Kabelo,Gumede,1979-08-21
5545,790821*******089,Buhle,Mabaso,1979-08-21
5546,790822*******085,Keitumetse,Erasmus,1979-08-22
5547,790825*******083,Tiaan,Tau,1979-08-25
5548,790826*******082,Dawid,Moyo,1979-08-26
5549,790827*******080,Lubabalo,van Wyk,1979-08-27
5550,790828*******080,Amogelang,Cele,1979-08-28
5551,790902*******082,Liezel,de Klerk,1979-09-02
5552,790905*******081,Mieke,Tau,1979-09-05
5553,790907*******089,Pieter,Sebele,1979-09-07
5554,790910*******086,Lubabalo,Louw,1979-09-10
5555,790912*******082,Tiaan,Tau,1979-09-12
5556,790917*******088,Lubabalo,Mofokeng,1979-09-17
5557,790919*******087,Jabulani,Louw,1979-09-19
5558,790919*******087,Mieke,Venter,1979-09-19
5559,790920*******084,Jabulani,Mokoena,1979-09-20
5560,790923*******086,Lubabalo,Moyo,1979-09-23
5561,790923*******089,Andile,Dlamini,1979-09-23
5562,790925*******088,Bongani,van Wyk,1979-09-25
5563,790926*******081,Sipho,van Wyk,1979-09-26
5564,790927*******085,Naledi,Viljoen,1979-09-27
5565,790927*******087,Anika,Viljoen,1979-09-27
5566,790928*******085,Mieke,Gumede,1979-09-28
5567,791001*******081,Jabulani,Tau,1979-10-01
5568,791004*******083,Kabelo,Tau,1979-10-04
5569,791006*******080,Bongani,Zwane,1979-10-06
5570,791006*******083,Siyabonga,Dlamini,1979-10-06
5571,791008*******086,Sipho,Mofokeng,1979-10-08
5572,791011*******082,Lubabalo,Khoza,1979-10-11
5573,791012*******085,Mieke,Ndlovu,1979-10-12
5574,791012*******087,Naledi,Tau,1979-10-12
5575,791013*******083,Nomvula,Lekota,1979-10-13
5576,791014*******089,Amogelang,Mokoena,1979-10-14
5577,791018*******080,Mieke,Dlamini,1979-10-18
5578,791018*******082,Pieter,Cele,1979-10-18
5579,791018*******083,Pieter,Dlamini,1979-10-18
5580,791018*******088,Andile,de Klerk,1979-10-18
5581,791021*******083,Tiaan,Tau,1979-10-21
5582,791023*******085,Siyabonga,Gumede,1979-10-23
5583,791028*******082,Bongani,Venter,1979-10-28
5584,791028*******088,Tiaan,Tau,1979-10-28
5585,791101*******088,Busisiwe,Pretorius,1979-11-01
5586,791102*******085,Buhle,Viljoen,1979-11-02
5587,791103*******083,Anika,Zwane,1979-11-03
5588,791103*******083,Siyabonga,Mokoena,1979-11-03
5589,791105*******081,Thabo,Mofokeng,1979-11-05
5590,791106*******089,Keitumetse,Mofokeng,1979-11-06
5591,791108*******085,Tiaan,Botha,1979-11-08
5592,791109*******088,Kabelo,Viljoen,1979-11-09
5593,791111*******083,Johannes,Mabaso,1979-11-11
5594,791112*******081,Lubabalo,Mabaso,1979-11-12
5595,791112*******082,Naledi,Lekota,1979-11-12
5596,791112*******085,Liezel,Lekota,1979-11-12
5597,791116*******081,Liezel,Louw,1979-11-16
5598,791116*******082,Naledi,Moyo,1979-11-16
5599,791117*******088,Liezel,Cele,1979-11-17
5600,791119*******087,Keitumetse,Erasmus,1979-11-19
5601,791127*******081,Busisiwe,Erasmus,1979-11-27
5602,791127*******084,Keitumetse,Zwane,1979-11-27
5603,791127*******086,Siyabonga,Zwane,1979-11-27
5604,791127*******089,Anika,Mofokeng,1979-11-27
5605,791128*******088,Keitumetse,Dlamini,1979-11-28
5606,791202*******084,Tiaan,Mokoena,1979-12-02
5607,791203*******080,Lerato,Louw,1979-12-03
5608,791203*******081,Bongani,Erasmus,1979-12-03
5609,791205*******080,Dawid,van Wyk,1979-12-05
5610,791205*******083,Liezel,Mokoena,1979-12-05
5611,791208*******080,Anika,Zwane,1979-12-08
5612,791209*******084,Andile,Venter,1979-12-09
5613,791210*******088,Zolani,Erasmus,1979-12-10
5614,791211*******085,Sipho,Erasmus,1979-12-11
5615,791212*******081,Sipho,Botha,1979-12-12
5616,791212*******081,Zinhle,de Klerk,1979-12-12
5617,791213*******087,Siyabonga,Lekota,1979-12-13
5618,791214*******083,Andile,Botha,1979-12-14
5619,791215*******080,Amogelang,Pretorius,1979-12-15
5620,791215*******082,Mieke,Modise,1979-12-15
5621,791217*******081,Anika,Ndlovu,1979-12-17
5622,791221*******082,Lerato,Mokoena,1979-12-21
5623,791223*******082,Keitumetse,de Klerk,1979-12-23
5624,791224*******080,Johannes,Gumede,1979-12-24
5625,791227*******081,Zanele,Modise,1979-12-27
5626,791228*******086,Andile,Modise,1979-12-28
5627,800101*******083,Thabo,Dlamini,1980-01-01
5628,800101*******084,Tiaan,Pretorius,1980-01-01
5629,800101*******086,Mieke,Botha,1980-01-01
5630,800103*******085,Zanele,Modise,1980-01-03
5631,800103*******086,Sipho,Dlamini,1980-01-03
5632,800104*******080,Dawid,Botha,1980-01-04
5633,800104*******089,Keitumetse,Lekota,1980-01-04
5634,800105*******081,Lubabalo,Erasmus,1980-01-05
5635,800106*******083,Liezel,Ndlovu,1980-01-06
5636,800108*******080,Lerato,Erasmus,1980-01-08
5637,800112*******080,Tiaan,Botha,1980-01-12
5638,800112*******088,Zanele,Modise,1980-01-12
5639,800113*******089,Andile,Mabaso,1980-01-13
5640,800114*******089,Busisiwe,Mabaso,1980-01-14
5641,800115*******087,Anika,Mokoena,1980-01-15
5642,800115*******088,Mieke,Zwane,1980-01-15
5643,800116*******080,Buhle,Gumede,1980-01-16
5644,800116*******085,Thabo,Modise,1980-01-16
5645,800116*******088,Zinhle,Cele,1980-01-16
5646,800117*******087,Zinhle,Modise,1980-01-17
5647,800123*******082,Tiaan,Mokoena,1980-01-23
5648,800124*******086,Amogelang,Mabaso,1980-01-24
5649,800127*******081,Buhle,Botha,1980-01-27
5650,800202*******086,Andile,Moyo,1980-02-02
5651,800204*******082,Keitumetse,Viljoen,1980-02-04
5652,800206*******088,Mieke,Mofokeng,1980-02-06
5653,800208*******084,Lerato,Cele,1980-02-08
5654,800208*******085,Jabulani,Louw,1980-02-08
5655,800209*******089,Siyabonga,Louw,1980-02-09
5656,800211*******084,Nomvula,van Wyk,1980-02-11
5657,800212*******087,Sipho,Ndlovu,1980-02-12
5658,800216*******085,Lubabalo,Lekota,1980-02-16
5659,800217*******084,Zinhle,Mokoena,1980-02-17
5660,800217*******086,Zolani,Modise,1980-02-17
5661,800218*******085,Lubabalo,Khoza,1980-02-18
5662,800222*******083,Puleng,Cele,1980-02-22
5663,800224*******088,Buhle,van Wyk,1980-02-24
5664,800224*******089,Johannes,Louw,1980-02-24
5665,800225*******080,Sipho,Viljoen,1980-02-25
5666,800227*******085,Anika,Ndlovu,1980-02-27
5667,800228*******086,Anika,Dlamini,1980-02-28
5668,800301*******080,Buhle,Botha,1980-03-01
5669,800301*******085,Dawid,Khoza,1980-03-01
5670,800301*******086,Keitumetse,Sebele,1980-03-01
5671,800305*******082,Andile,Modise,1980-03-05
5672,800306*******081,Bongani,Venter,1980-03-06
5673,800306*******081,Zinhle,Sebele,1980-03-06
5674,800306*******083,Liezel,Mofokeng,1980-03-06
5675,800310*******082,Sipho,Zwane,1980-03-10
5676,800310*******083,Kabelo,Ndlovu,1980-03-10
5677,800310*******089,Sipho,Erasmus,1980-03-10
5678,800314*******081,Kabelo,Mabaso,1980-03-14
5679,800315*******087,Kabelo,Botha,1980-03-15
5680,800316*******084,Tiaan,Sebele,1980-03-16
5681,800318*******085,Amogelang,Mabaso,1980-03-18
5682,800318*******088,Lubabalo,Venter,1980-03-18
5683,800323*******086,Zolani,Cele,1980-03-23
5684,800326*******083,Siyabonga,Zwane,1980-03-26
5685,800327*******080,Buhle,Venter,1980-03-27
5686,800328*******085,Lubabalo,Tau,1980-03-28
5687,800328*******087,Mieke,Louw,1980-03-28
5688,800403*******084,Keitumetse,Lekota,1980-04-03
5689,800403*******089,Tiaan,Gumede,1980-04-03
5690,800411*******082,Dawid,Tau,1980-04-11
5691,800414*******082,Liezel,Gumede,1980-04-14
5692,800415*******080,Dawid,Mabaso,1980-04-15
5693,800417*******081,Busisiwe,de Klerk,1980-04-17
5694,800417*******082,Tiaan,Cele,1980-04-17
5695,800418*******080,Zinhle,Moyo,1980-04-18
5696,800420*******081,Mieke,Dlamini,1980-04-20
5697,800420*******086,Siyabonga,van Wyk,1980-04-20
5698,800421*******086,Tiaan,Dlamini,1980-04-21
5699,800421*******089,Puleng,Modise,1980-04-21
5700,800422*******081,Siyabonga,Erasmus,1980-04-22
5701,800422*******089,Naledi,Erasmus,1980-04-22
5702,800424*******085,Anika,Botha,1980-04-24
5703,800424*******086,Lubabalo,Erasmus,1980-04-24
5704,800425*******084,Kabelo,Sebele,1980-04-25
5705,800426*******088,Lerato,Lekota,1980-04-26
5706,800426*******089,Pieter,Dlamini,1980-04-26
5707,800428*******089,Dawid,Gumede,1980-04-28
5708,800501*******080,Siyabonga,Mofokeng,1980-05-01
5709,800501*******083,Anika,Khoza,1980-05-01
5710,800503*******089,Sipho,Botha,1980-05-03
5711,800508*******084,Kabelo,Mofokeng,1980-05-08
5712,800508*******088,Dawid,Mabaso,1980-05-08
5713,800509*******081,Naledi,Modise,1980-05-09
5714,800509*******083,Anika,Dlamini,1980-05-09
5715,800510*******082,Zolani,Gumede,1980-05-10
5716,800510*******083,Jabulani,Botha,1980-05-10
5717,800514*******083,Sipho,Louw,1980-05-14
5718,800515*******089,Buhle,Modise,1980-05-15
5719,800519*******081,Nomvula,Mabaso,1980-05-19
5720,800522*******082,Kabelo,Mokoena,1980-05-22
5721,800522*******086,Keitumetse,de Klerk,1980-05-22
5722,800523*******084,Mieke,Botha,1980-05-23
5723,800523*******088,Keitumetse,Khoza,1980-05-23
5724,800525*******084,Mieke,de Klerk,1980-05-25
5725,800527*******089,Sipho,Sebele,1980-05-27
5726,800602*******083,Lubabalo,de Klerk,1980-06-02
5727,800602*******087,Bongani,van Wyk,1980-06-02
5728,800605*******088,Sipho,Pretorius,1980-06-05
5729,800606*******082,Tiaan,de Klerk,1980-06-06
5730,800606*******087,Amogelang,van Wyk,1980-06-06
5731,800608*******080,Nomvula,Botha,1980-06-08
5732,800609*******080,Keitumetse,Ndlovu,1980-06-09
5733,800610*******084,Andile,Khoza,1980-06-10
5734,800613*******084,Zinhle,Mofokeng,1980-06-13
5735,800613*******086,Bongani,Mokoena,1980-06-13
5736,800613*******089,Sipho,Tau,1980-06-13
5737,800618*******088,Buhle,Sebele,1980-06-18
5738,800619*******080,Anika,Mokoena,1980-06-19
5739,800619*******081,Sipho,Zwane,1980-06-19
5740,800620*******080,Sipho,Pretorius,1980-06-20
5741,800620*******089,Zanele,Moyo,1980-06-20
5742,800622*******086,Pieter,Tau,1980-06-22
5743,800623*******082,Lubabalo,Ndlovu,1980-06-23
5744,800623*******088,Dawid,Moyo,1980-06-23
5745,800625*******081,Naledi,van Wyk,1980-06-25
5746,800627*******084,Amogelang,Erasmus,1980-06-27
5747,800627*******088,Thabo,Pretorius,1980-06-27
5748,800628*******080,Dawid,de Klerk,1980-06-28
5749,800628*******081,Pieter,Mabaso,1980-06-28
5750,800628*******083,Zinhle,Tau,1980-06-28
5751,800701*******082,Mieke,Louw,1980-07-01
5752,800701*******087,Jabulani,Gumede,1980-07-01
5753,800705*******083,Keitumetse,Erasmus,1980-07-05
5754,800707*******082,Bongani,Moyo,1980-07-07
5755,800708*******082,Mieke,Tau,1980-07-08
5756,800708*******086,Buhle,Lekota,1980-07-08
5757,800710*******081,Zolani,Ndlovu,1980-07-10
5758,800710*******089,Lerato,Botha,1980-07-10
5759,800714*******082,Liezel,Botha,1980-07-14
5760,800720*******088,Bongani,Pretorius,1980-07-20
5761,800724*******084,Naledi,Venter,1980-07-24
5762,800724*******085,Kabelo,Viljoen,1980-07-24
5763,800724*******089,Sipho,Venter,1980-07-24
5764,800726*******086,Anika,Lekota,1980-07-26
5765,800728*******081,Sipho,Louw,1980-07-28
5766,800728*******086,Amogelang,Mofokeng,1980-07-28
5767,800801*******084,Amogelang,Mabaso,1980-08-01
5768,800802*******081,Thabo,Sebele,1980-08-02
5769,800802*******085,Lubabalo,Zwane,1980-08-02
5770,800803*******083,Puleng,Khoza,1980-08-03
5771,800807*******081,Buhle,Pretorius,1980-08-07
5772,800808*******080,Lubabalo,Ndlovu,1980-08-08
5773,800808*******086,Zinhle,Ndlovu,1980-08-08
5774,800809*******082,Puleng,Khoza,1980-08-09
5775,800810*******081,Lerato,Pretorius,1980-08-10
5776,800810*******083,Lubabalo,Mabaso,1980-08-10
5777,800811*******087,Keitumetse,Erasmus,1980-08-11
5778,800812*******088,Thabo,Khoza,1980-08-12
5779,800814*******085,Lerato,Ndlovu,1980-08-14
5780,800817*******088,Lubabalo,Mokoena,1980-08-17
5781,800817*******088,Zinhle,Venter,1980-08-17
5782,800818*******088,Mieke,Erasmus,1980-08-18
5783,800820*******080,Zolani,de Klerk,1980-08-20
5784,800820*******083,Zinhle,Zwane,1980-08-20
5785,800820*******084,Busisiwe,Pretorius,1980-08-20
5786,800821*******088,Liezel,Mabaso,1980-08-21
5787,800821*******089,Sipho,de Klerk,1980-08-21
5788,800823*******083,Naledi,Mofokeng,1980-08-23
5789,800825*******087,Johannes,Pretorius,1980-08-25
5790,800825*******087,Zinhle,Sebele,1980-08-25
5791,800825*******088,Lerato,Pretorius,1980-08-25
5792,800902*******087,Jabulani,Dlamini,1980-09-02
5793,800905*******081,Buhle,Tau,1980-09-05
5794,800905*******081,Pieter,Cele,1980-09-05
5795,800907*******084,Mieke,Khoza,1980-09-07
5796,800909*******088,Andile,Venter,1980-09-09
5797,800910*******086,Andile,Dlamini,1980-09-10
5798,800911*******088,Keitumetse,Mofokeng,1980-09-11
5799,800911*******089,Dawid,Pretorius,1980-09-11
5800,800914*******081,Nomvula,Lekota,1980-09-14
5801,800915*******084,Pieter,Modise,1980-09-15
5802,800916*******083,Johannes,Modise,1980-09-16
5803,800916*******086,Anika,Louw,1980-09-16
5804,800921*******084,Amogelang,Mokoena,1980-09-21
5805,800921*******086,Kabelo,Pretorius,1980-09-21
5806,800922*******080,Kabelo,Zwane,1980-09-22
5807,800924*******081,Nomvula,Viljoen,1980-09-24
5808,800926*******082,Bongani,Pretorius,1980-09-26
5809,800927*******085,Tiaan,Gumede,1980-09-27
5810,800927*******088,Busisiwe,Gumede,1980-09-27
5811,800928*******087,Naledi,Botha,1980-09-28
5812,801002*******083,Sipho,Moyo,1980-10-02
5813,801004*******084,Liezel,Mofokeng,1980-10-04
5814,801005*******086,Andile,Lekota,1980-10-05
5815,801008*******083,Puleng,Cele,1980-10-08
5816,801008*******089,Zinhle,Pretorius,1980-10-08
5817,801009*******085,Busisiwe,Khoza,1980-10-09
5818,801009*******086,Pieter,Mofokeng,1980-10-09
5819,801009*******087,Puleng,Moyo,1980-10-09
5820,801011*******082,Tiaan,Ndlovu,1980-10-11
5821,801011*******088,Zinhle,Lekota,1980-10-11
5822,801012*******081,Zinhle,Dlamini,1980-10-12
5823,801013*******086,Buhle,Khoza,1980-10-13
5824,801014*******089,Siyabonga,Mokoena,1980-10-14
5825,801015*******086,Anika,Gumede,1980-10-15
5826,801015*******087,Siyabonga,Venter,1980-10-15
5827,801017*******086,Kabelo,Modise,1980-10-17
5828,801019*******084,Lerato,Erasmus,1980-10-19
5829,801020*******085,Zinhle,Louw,1980-10-20
5830,801021*******087,Andile,Modise,1980-10-21
5831,801023*******087,Mieke,Pretorius,1980-10-23
5832,801024*******088,Pieter,Mofokeng,1980-10-24
5833,801026*******080,Zolani,van Wyk,1980-10-26
5834,801101*******086,Siyabonga,de Klerk,1980-11-01
5835,801103*******080,Sipho,Viljoen,1980-11-03
5836,801104*******081,Busisiwe,Mofokeng,1980-11-04
5837,801105*******087,Dawid,Modise,1980-11-05
5838,801108*******082,Tiaan,Gumede,1980-11-08
5839,801109*******083,Bongani,Cele,1980-11-09
5840,801109*******086,Sipho,Erasmus,1980-11-09
5841,801112*******081,Zanele,Mokoena,1980-11-12
5842,801112*******088,Jabulani,Khoza,1980-11-12
5843,801114*******084,Buhle,Dlamini,1980-11-14
5844,801114*******085,Zanele,de Klerk,1980-11-14
5845,801115*******088,Liezel,Louw,1980-11-15
5846,801116*******080,Kabelo,Dlamini,1980-11-16
5847,801117*******082,Kabelo,Modise,1980-11-17
5848,801118*******085,Nomvula,Viljoen,1980-11-18
5849,801118*******089,Puleng,Venter,1980-11-18
5850,801124*******080,Tiaan,Erasmus,1980-11-24
5851,801124*******086,Siyabonga,Modise,1980-11-24
5852,801125*******082,Amogelang,Gumede,1980-11-25
5853,801125*******082,Amogelang,Louw,1980-11-25
5854,801201*******084,Zolani,Mokoena,1980-12-01
5855,801204*******089,Dawid,Modise,1980-12-04
5856,801211*******081,Zanele,van Wyk,1980-12-11
5857,801212*******087,Tiaan,Mokoena,1980-12-12
5858,801214*******084,Zolani,Khoza,1980-12-14
5859,801218*******081,Bongani,Mabaso,1980-12-18
5860,801218*******088,Keitumetse,Moyo,1980-12-18
5861,801218*******089,Mieke,Mabaso,1980-12-18
5862,801218*******089,Tiaan,Viljoen,1980-12-18
5863,801221*******084,Lubabalo,Pretorius,1980-12-21
5864,801225*******081,Siyabonga,Gumede,1980-12-25
5865,810104*******086,Siyabonga,Tau,1981-01-04
5866,810105*******084,Amogelang,van Wyk,1981-01-05
5867,810108*******080,Tiaan,Lekota,1981-01-08
5868,810108*******088,Zanele,Botha,1981-01-08
5869,810109*******088,Amogelang,Lekota,1981-01-09
5870,810109*******089,Mieke,Viljoen,1981-01-09
5871,810110*******084,Thabo,Dlamini,1981-01-10
5872,810111*******080,Buhle,Lekota,1981-01-11
5873,810114*******080,Andile,Khoza,1981-01-14
5874,810114*******082,Bongani,Sebele,1981-01-14
5875,810115*******081,Thabo,Pretorius,1981-01-15
5876,810116*******089,Kabelo,Tau,1981-01-16
5877,810118*******089,Lerato,Gumede,1981-01-18
5878,810119*******084,Bongani,Louw,1981-01-19
5879,810119*******089,Siyabonga,Cele,1981-01-19
5880,810120*******085,Naledi,Gumede,1981-01-20
5881,810122*******082,Thabo,Sebele,1981-01-22
5882,810122*******084,Keitumetse,Mokoena,1981-01-22
5883,810125*******089,Zanele,Lekota,1981-01-25
5884,810127*******086,Zolani,Louw,1981-01-27
5885,810201*******084,Kabelo,van Wyk,1981-02-01
5886,810201*******085,Siyabonga,Erasmus,1981-02-01
5887,810203*******083,Lubabalo,de Klerk,1981-02-03
5888,810205*******081,Keitumetse,Khoza,1981-02-05
5889,810206*******083,Busisiwe,Botha,1981-02-06
5890,810206*******088,Lubabalo,Sebele,1981-02-06
5891,810210*******086,Lubabalo,Khoza,1981-02-10
5892,810212*******086,Liezel,Ndlovu,1981-02-12
5893,810214*******083,Bongani,Khoza,1981-02-14
5894,810217*******084,Amogelang,Louw,1981-02-17
5895,810218*******089,Lerato,Viljoen,1981-02-18
5896,810219*******082,Naledi,Ndlovu,1981-02-19
5897,810222*******086,Lubabalo,Ndlovu,1981-02-22
5898,810224*******089,Dawid,Dlamini,1981-02-24
5899,810226*******085,Anika,Khoza,1981-02-26
5900,810301*******088,Zinhle,Zwane,1981-03-01
5901,810303*******082,Liezel,Venter,1981-03-03
5902,810304*******085,Andile,Venter,1981-03-04
5903,810305*******080,Pieter,Lekota,1981-03-05
5904,810307*******082,Lubabalo,Erasmus,1981-03-07
5905,810309*******084,Tiaan,Khoza,1981-03-09
5906,810309*******085,Andile,Cele,1981-03-09
5907,810310*******089,Lerato,Khoza,1981-03-10
5908,810311*******087,Andile,Khoza,1981-03-11
5909,810312*******081,Zolani,Moyo,1981-03-12
5910,810318*******087,Dawid,Cele,1981-03-18
5911,810319*******083,Zinhle,Viljoen,1981-03-19
5912,810324*******080,Anika,Viljoen,1981-03-24
5913,810401*******082,Sipho,Mokoena,1981-04-01
5914,810402*******083,Pieter,Botha,1981-04-02
5915,810403*******087,Zolani,Viljoen,1981-04-03
5916,810405*******082,Lubabalo,Ndlovu,1981-04-05
5917,810408*******080,Naledi,Gumede,1981-04-08
5918,810408*******081,Naledi,Zwane,1981-04-08
5919,810409*******080,Tiaan,Lekota,1981-04-09
5920,810409*******082,Pieter,Pretorius,1981-04-09
5921,810410*******085,Lerato,Lekota,1981-04-10
5922,810413*******081,Amogelang,Mabaso,1981-04-13
5923,810417*******089,Buhle,Moyo,1981-04-17
5924,810418*******089,Thabo,Pretorius,1981-04-18
5925,810420*******087,Sipho,Louw,1981-04-20
5926,810423*******080,Tiaan,Venter,1981-04-23
5927,810423*******082,Busisiwe,Dlamini,1981-04-23
5928,810423*******086,Amogelang,Mabaso,1981-04-23
5929,810427*******080,Lerato,Sebele,1981-04-27
5930,810501*******087,Andile,Zwane,1981-05-01
5931,810502*******082,Kabelo,van Wyk,1981-05-02
5932,810504*******080,Thabo,Zwane,1981-05-04
5933,810506*******082,Sipho,Mofokeng,1981-05-06
5934,810508*******083,Kabelo,Sebele,1981-05-08
5935,810508*******085,Andile,Khoza,1981-05-08
5936,810509*******086,Mieke,Tau,1981-05-09
5937,810510*******083,Mieke,Mofokeng,1981-05-10
5938,810512*******085,Lerato,Moyo,1981-05-12
5939,810513*******085,Naledi,Moyo,1981-05-13
5940,810513*******087,Buhle,Zwane,1981-05-13
5941,810515*******082,Lubabalo,Mabaso,1981-05-15
5942,810521*******086,Siyabonga,Zwane,1981-05-21
5943,810522*******084,Bongani,Mokoena,1981-05-22
5944,810528*******080,Zinhle,Mokoena,1981-05-28
5945,810528*******085,Keitumetse,Tau,1981-05-28
5946,810602*******084,Tiaan,Tau,1981-06-02
5947,810603*******081,Lubabalo,Botha,1981-06-03
5948,810603*******083,Thabo,Lekota,1981-06-03
5949,810603*******086,Naledi,Pretorius,1981-06-03
5950,810604*******081,Thabo,Botha,1981-06-04
5951,810607*******081,Pieter,Lekota,1981-06-07
5952,810610*******081,Liezel,Viljoen,1981-06-10
5953,810614*******081,Sipho,Mofokeng,1981-06-14
5954,810620*******088,Lerato,van Wyk,1981-06-20
5955,810621*******085,Lubabalo,Mofokeng,1981-06-21
5956,810623*******082,Thabo,Tau,1981-06-23
5957,810625*******084,Sipho,van Wyk,1981-06-25
5958,810626*******082,Mieke,Moyo,1981-06-26
5959,810626*******083,Bongani,Louw,1981-06-26
5960,810627*******088,Lerato,Mofokeng,1981-06-27
5961,810701*******083,Liezel,Modise,1981-07-01
5962,810703*******087,Keitumetse,Moyo,1981-07-03
5963,810705*******085,Zinhle,Botha,1981-07-05
5964,810707*******082,Zanele,Dlamini,1981-07-07
5965,810707*******085,Zolani,Khoza,1981-07-07
5966,810708*******088,Lerato,Khoza,1981-07-08
5967,810710*******085,Zolani,Erasmus,1981-07-10
5968,810711*******089,Andile,Modise,1981-07-11
5969,810712*******084,Liezel,Dlamini,1981-07-12
5970,810712*******089,Zolani,Khoza,1981-07-12
5971,810720*******088,Johannes,Mofokeng,1981-07-20
5972,810722*******084,Naledi,Viljoen,1981-07-22
5973,810722*******088,Jabulani,Pretorius,1981-07-22
5974,810723*******082,Siyabonga,Erasmus,1981-07-23
5975,810725*******080,Tiaan,Mabaso,1981-07-25
5976,810725*******084,Naledi,Moyo,1981-07-25
5977,810726*******081,Thabo,Gumede,1981-07-26
5978,810728*******082,Pieter,Louw,1981-07-28
5979,810801*******084,Tiaan,de Klerk,1981-08-01
5980,810804*******080,Zolani,de Klerk,1981-08-04
5981,810805*******080,Kabelo,Moyo,1981-08-05
5982,810805*******085,Busisiwe,Tau,1981-08-05
5983,810808*******085,Kabelo,Mofokeng,1981-08-08
5984,810810*******082,Pieter,Mokoena,1981-08-10
5985,810810*******089,Zinhle,Viljoen,1981-08-10
5986,810815*******081,Andile,Zwane,1981-08-15
5987,810816*******089,Nomvula,Louw,1981-08-16
5988,810817*******085,Kabelo,Viljoen,1981-08-17
5989,810819*******084,Kabelo,Modise,1981-08-19
5990,810819*******089,Anika,Viljoen,1981-08-19
5991,810821*******085,Amogelang,Louw,1981-08-21
5992,810821*******088,Naledi,Modise,1981-08-21
5993,810822*******087,Nomvula,Botha,1981-08-22
5994,810822*******089,Pieter,van Wyk,1981-08-22
5995,810824*******083,Naledi,Louw,1981-08-24
5996,810824*******083,Puleng,Moyo,1981-08-24
5997,810824*******083,Zinhle,Gumede,1981-08-24
5998,810826*******084,Pieter,Dlamini,1981-08-26
5999,810901*******082,Nomvula,Mabaso,1981-09-01
6000,810901*******084,Zanele,Viljoen,1981-09-01
6001,810903*******084,Bongani,Sebele,1981-09-03
6002,810905*******084,Thabo,Moyo,1981-09-05
6003,810905*******088,Johannes,Pretorius,1981-09-05
6004,810909*******081,Buhle,Dlamini,1981-09-09
6005,810910*******089,Kabelo,Ndlovu,1981-09-10
6006,810911*******083,Buhle,Dlamini,1981-09-11
6007,810914*******080,Amogelang,Mabaso,1981-09-14
6008,810914*******089,Siyabonga,Lekota,1981-09-14
6009,810916*******085,Pieter,Mabaso,1981-09-16
6010,810916*******088,Puleng,Venter,1981-09-16
6011,810916*******089,Mieke,Viljoen,1981-09-16
6012,810919*******082,Naledi,Venter,1981-09-19
6013,810922*******085,Thabo,Pretorius,1981-09-22
6014,810923*******081,Naledi,Mabaso,1981-09-23
6015,810924*******082,Anika,van Wyk,1981-09-24
6016,810924*******086,Bongani,Venter,1981-09-24
6017,810924*******088,Pieter,Pretorius,1981-09-24
